Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
Anupam Hosiery Ind Pvt Ltd;Anupam Hosiery Industries (Al-Muslim Group);BD;Vulta Rupgonj;;;narayanganj;1462;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;-9;no;Bangladesh
Apparels Village Ltd;Faiyaz Group;BD;Khagan Birulia;;;dhaka;1340;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;Bangladesh
ASL Alliance Stitches Ltd;ASL Alliance Stitches Ltd;BD;DEPZ Old Zone Ganakbari;;;dhaka;1349;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;2500;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;2500.0;500.0;-9;yes;Bangladesh
B2B Excellence Ltd;B2B Excellence Ltd;BD;Mirzapur Purbara Mouza;Sador;;gazipur;1703;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Bangladesh
Badgetex Apparels Ltd;Badgetex Apparels Ltd;BD;Plot No. 6, Mohora Nexus I A Chandgaon;;;chittagong;4221;chittagong;Bangladesh;Bangladesh;no;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;yes;Bangladesh
Bangladesh Export Import Co Ltd;Beximco Group Ltd;BD;Beximco Industrial Park,;;;gazipur;1346;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;yes;Bangladesh
Basic Embroidery Ltd;Basic Embroidery Ltd;BD;West Shewrapara;;;dhaka;1216;dhaka;Bangladesh;Bangladesh;no;accessories;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;no;Bangladesh
Best Shirts Ltd;Best Shirts Ltd;BD;35, Kuniya, P.O: National University,;;;gazipur;1704;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;500.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;yes;500;500.0;500.0;-9;no;Bangladesh
BHIS Apparels Ltd;BHIS Apparels Ltd;BD;Datta Para Hossain Market,;;;gazipur;1712;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;no;Bangladesh
BTCL Bangladesh Textile Chemical Fibre;BTCL Bangladesh Textile Chemical Fibre;BD;Plot No 165 167;;;comilla;3500;chittagong;Bangladesh;Bangladesh;no;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;500.0;500.0;-9;yes;Bangladesh
Comfit Composite Knit Ltd Unit 1;Comfit Composite Knit Ltd;BD;Gorai, Mirzapur;;;mirzapur;1941;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;7500;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;7500.0;;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;-9;no;Bangladesh
Comfit Composite Knit Ltd Unit 2;Comfit Composite Knit Ltd;BD;Dewan Iddris Road Kathgora,;;;dhaka;1349;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Bangladesh
Comfit Composite Knit Ltd Unit 3;Comfit Composite Knit Ltd;BD;Vannara Road;;;gazipur;1751;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Bangladesh
Cotton Clothing (BD) Ltd;Cotton Clothing (BD) Ltd;BD;Kazi Tower Sataish Road;;;gazipur;1712;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;500;0;0;0;0;7500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;500.0;;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;2500.0;500.0;-9;no;Bangladesh
Cotton Club BD Ltd;Cotton Club (BD) Ltd;BD;Jorun South Kashimpur;;;gazipur;1700;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;2500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;-9;no;Bangladesh
Crescent Fashion and Design Limited;Beximco Group Ltd;BD;Beximco Industrial Park Sarabo;;;gazipur;1346;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;2500;0;0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;7500;2500.0;500.0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;yes;2500;2500.0;500.0;54;yes;Bangladesh
D & S Pretty Fashions;D & S Pretty Fashions;BD;Pretty Square South Salna;;;gazipur;1740;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;2500;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;2500.0;500.0;-9;no;Bangladesh
Dazzling Dresses Ltd;Epyllion Group;BD;Ismail Plaza Shah Kabir Mazar Road;;;dhaka;1230;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;Bangladesh
Debonair Ltd;Orbitex Knitwear Ltd (Debonair Group);BD;Gorat;;;dhaka;1341;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;no;Bangladesh
Debonair Ltd Unit 2;Orbitex Knitwear Ltd (Debonair Group);BD;PLOT # 356, SHORIFPUR, OZARPARA, NATIONAL UNIVERSITY, JOYDEBPUR;;;gazipur;1704;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;-9;yes;Bangladesh
Dekko Knitwears Ltd;Dekko Designs Ltd;IN;Plot I 5 I 7 I 9 I 11 I 13,;;;dhaka;1216;dhaka;Bangladesh;India;yes;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;7500;500.0;500.0;-9;yes;Bangladesh
Designtex Sweaters Ltd;Designtex Sweaters Ltd;BD;Plot No. 255, Konabari;;;gazipur;1346;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;-9;yes;Bangladesh
Dipta Garments Ltd;DIRD Group;BD;Nagarchar Rajfulbaria;;;dhaka;1347;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2500;500.0;500.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;no;2500;500.0;500.0;-9;no;Bangladesh
Dird Washing Plant Ltd;DIRD Group;BD;Nagarchar Rajfulbaria;;;dhaka;1347;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2500;500.0;500.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;no;2500;500.0;500.0;-9;no;Bangladesh
Divine Design Ltd Alamode Apparels Ltd;Four H Fashions Ltd;BD;12/13 BSCIC INDUSTRIAL AREA, Kalurghat Chandgaon;;;chittagong;3343;chittagong;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;2500;0;0;0;2500;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7500;2500.0;;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;yes;2500;7500.0;500.0;65;yes;Bangladesh
Divine Intimates Ltd;Four H Fashions Ltd;BD;Khowaznagar Azimpara Karnafuli ;;;chittagong;4224;chittagong;Bangladesh;Bangladesh;yes;footwear;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Bangladesh
Epic Garments Manufacturing Co Ltd;Epic Designers Ltd;HK;Sfb#08 Dhaka Export Processing Zone (Extension Area) Ganakbari Savar;;;narayanganj;1431;dhaka;Bangladesh;344;yes;footwear;0;0;0;7500;0;0;0;0;2500;0;0;0;0;0;0;2500;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;4;7500.0;500.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;yes;7500;7500.0;500.0;-9;yes;Bangladesh
Epyllion Knitwears Ltd;Epyllion Group;BD;Road No 6 Section 7;;;dhaka;1216;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;2500;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;-9;no;Bangladesh
Epyllion Fabric Ltd;Epyllion Group;BD;JANGALIA PARA, BANGLA BAZAAR, BHAWAL, MIRZAPUR;;;gazipur;1703;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Bangladesh
Epyllion Style Ltd;Epyllion Group;BD;Bahadurpur P O Vawal;;;mirzapur;1940;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;0;0;0;2500;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;47;no;Bangladesh
Esquire Knit Composite Ltd;Esquel Enterprises Ltd;HK;22/58 Kanchpur Sonargaon;;;narayanganj;1430;dhaka;Bangladesh;344;yes;footwear;0;0;0;7500;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2500;7500.0;500.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;yes;7500;500.0;500.0;-9;no;Bangladesh
Esquire Knit composite ltd;Esquel Enterprises Ltd;HK;Kanchpur;;;narayanganj;1208;dhaka;Bangladesh;344;yes;footwear;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;7500;500.0;500.0;-9;no;Bangladesh
Zaber & Zubair Fabrics Ltd;Zabir & Zubair Fabrics Ltd;BD;Pagar, Post – Monnonagar, Tongi;Ps – Tongi,;;gazipur;1700;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;7500;7500;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;7500.0;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;26;no;Bangladesh
Utah Knitting & Dyeing Ltd (G.D);Elite Garments Industries Ltd;BD;Bokran Monipur;Bhabanipur;;gazipur;1740;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;7500;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;7500;7500.0;500.0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;yes;2500;2500.0;500.0;70;no;Bangladesh
Utah Fashions Ltd;Elite Garments Industries Ltd;BD;SOUTH SHALNA, SADAR;;;gazipur;1740;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2500;2500.0;500.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;yes;2500;500.0;500.0;-9;no;Bangladesh
Winter Dress Ltd;Winter Dress Ltd;BD;Kalma 1, Dairy Firm;Savar;;dhaka;1216;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;35;no;Bangladesh
Global Attire;Global Attire Ltd;BD;Khejurtek, Mirjanagar;Pathalia Up;;dhaka;1344;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;2500;2500;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;;;0.0;5;2500.0;2500.0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;yes;2500;7500.0;500.0;49;no;Bangladesh
JIC Suit Ltd;JIC Suit Ltd;BD;Choudhury Tower;Sundor Nagor, Aushkandi;;dhaka;1213;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;0;500;0;0;0;0;500;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;500.0;;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;500;2500.0;500.0;65;no;Bangladesh
Snowtex Outerwear Ltd;Snowtex Apparels Ltd;BD;B-65/3 Lakuriapara;;;dhulivita;1350;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;7500;7500;0;0;0;0;0;0;0;0;0;7500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7500;7500.0;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;yes;2500;7500.0;500.0;75;no;Bangladesh
Fergasam (Bangadesh) Ltd;Fergasam (Bangadesh) Ltd;BD;FS-3, Chittagong Export Processing Zone;;;chittagong;4218;chittagong;Bangladesh;Bangladesh;no;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;77;yes;Bangladesh
SQ Birichina;Q Collection PTE Ltd;SG;PLOT:221, 222, 223,Jamirdia, Valuka;;;mymensingh;2240;mymensingh;Bangladesh;Singapore;yes;accessories;0;0;0;0;2500;0;0;0;2500;2500;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7500;2500.0;;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;7500;7500.0;500.0;76;yes;Bangladesh
Pretty Sweaters Ltd;D & S Pretty Fashions;BD;Holding #222 Chayadana;National University;;gazipur;1704;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;7500;2500.0;500.0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;yes;2500;2500.0;500.0;46;no;Bangladesh
Pretty Wool Wear;D & S Pretty Fashions;BD;JINNAHNAGAR BAZAR ROAD, JINNAHNAGAR;;;maheshpur;7300;khulna;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;-9;no;Bangladesh
Posh Garments Ltd;Posh Garments Ltd;BD;348/A Tejgaon Industrial Area;;;dhaka;1208;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;80;yes;Bangladesh
Pandora Sweaters Ltd;Renaissance Group;BD;Gilar Chala, Master Bari, Sreepur;;;gazipur;1702;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;2500;2500;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;4;2500.0;500.0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;yes;2500;7500.0;500.0;38;no;Bangladesh
Pandora Fashion Ltd;Renaissance Group;BD;Badekalmeshwar,;National University;;gazipur;1740;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;2500;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500;2500.0;;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;2500.0;500.0;40;no;Bangladesh
NAZ Bangladesh Ltd;NZ Group;BD;5, Bishuya Kuribari, Mirzapur;;;mirzapur;1700;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2500;2500.0;500.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;yes;2500;500.0;500.0;42;no;Bangladesh
C.A. Knitwear Ltd;NZ Group;BD;62/1, Purana Paltan, Baridhara;;;dhaka;1212;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;61;no;Bangladesh
Farseeing Knit Composite Ltd;Shangu Group;BD;Faridpur, Sreepur;;;gazipur;1880;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;2500;500.0;500.0;60;no;Bangladesh
Manami Fashions Ltd;Manami Fashions Ltd;BD;Kabirpur, Ashulia;;;dhaka;1349;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;60;no;Bangladesh
Norban Comtex Ltd;Norban Group;BD;Mouza, Sarabo, Kashimpur;;;dhaka;1346;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;40;no;Bangladesh
Lantabur Apparels Ltd;Lan-Tabur Group of Industries Ltd;BD;Kewa, Boherarchala;;;gazipur;1230;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;60;no;Bangladesh
Jeans Plus Ltd;Shin Shin Group;BD;Plot 398 Sreepur Bus Stand, Savar;;;dhaka;1341;dhaka;Bangladesh;Bangladesh;yes;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2500;500.0;500.0;79;yes;Bangladesh
Hop Yick (Bangladesh) Ltd;Hop Lun (HK) Ltd;HK;Plot 61-65, 42-44, DEPZ (Old);;;ganakbari;1349;dhaka;Bangladesh;344;yes;footwear;0;0;0;0;7500;0;0;0;2500;2500;0;0;0;0;0;0;0.0;0.0;;0.0;0.0;0.0;;0.0;5;7500.0;2500.0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;yes;7500;7500.0;500.0;88;yes;Bangladesh
Fashionit Cy Ltd;Fashionit Cy Ltd;BD;Hazi Hamidullah Mansion, Ashulia;;;dhaka;1340;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;2500;2500.0;500.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;yes;500;500.0;500.0;56;no;Bangladesh
Fashion Step Ltd;Fashion Step Ltd;BD;16/3 Tilargati Rd, Shataish, Tongi;;;gazipur;1220;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;7500;2500.0;2500.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;yes;500;500.0;500.0;59;no;Bangladesh
Eve Dress Shirts;Eve Dress Shirts;BD;Gorurhat, Ashulia;;;dhaka;1340;dhaka;Bangladesh;Bangladesh;no;footwear;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500;2500.0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;500;500.0;500.0;55;no;Bangladesh
