Factories_name;Parent_companies_name;Country_parent;Address_1_factory;Address_2_factory;Address_3_factory;City_factory;Zip_Code_factory;Province_State_factory;countrycode;country_parent_num;factory_parent_different;Product_Categories_grp;b1_Adidas;b2_ASICS;b3_ASOS;b4_CandA;b5_Debenhams;b6_Esprit;b7_GAP;b8_G_STAR;b9_HandM;b10_MandS;b11_NIKE;b12_Pentland;b13_Primark;b14_PUMA;b15_Under_Armour;b16_VF_Corp;b17_Amer_Sports;b18_Bestseller;b19_KappAhl;b20_New_Balance;b21_Levi_Strauss;b22_PVH;b23_Tesco;b24_UNIQLO;TOTAL_BRANDS;employees_p_factory;nonmbrs;b1_Adidas_DICH;b2_ASICS_DICH;b3_ASOS_DICH;b4_CandA_DICH;b5_Debenhams_DICH;b6_Esprit_DICH;b7_GAP_DICH;b8_G_STAR_DICH;b9_HandM_DICH;b10_MandS_DICH;b11_NIKE_DICH;b12_Pentland_DICH;b13_Primark_DICH;b14_PUMA_DICH;b15_Under_Armour_DICH;b16_VF_Corp_DICH;b17_Amer_Sports_DICH;b18_Bestseller_DICH;b19_KappAhl_DICH;b20_New_Balance_DICH;b21_Levi_Strauss_DICH;b22_PVH_DICH;b23_Tesco_DICH;b24_UNIQLO_DICH;employees_p_factory_gt1000;ownership_grp;TOTAL_BRANDS16;TOTAL_BRANDS16_dich;femployees_p_factory;EPZ;Country
Qingdao Dia Jewellery;Qingdao Dia Jewellery;CN;Qingdao Qiantian Industrial Area, Chengyang Qu,;;;Qingdao;266109;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;40;1;China
Qingdao DNC Jewelry Co Ltd;Qingdao DNC Jewelry Co Ltd;CN;No 1180, Jingkou Community, Chengyang Street, Chengyang District,;;;Qingdao;266109;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;94;0;China
Qingdao Linglongda Jewelry;Qingdao Linglongda Jewelry;CN;Hou Shi Long Cun Nan, Ligezhuang, Jiaozhou,;;;Qingdao;266316;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;80;0;China
Qingdao Meijiaqi Jewelry Co Ltd;Qingdao Meijiaqi Jewelry Co Ltd;CN;#6, Daguhe Industrial Park, Ligezhuang Town, Jiaozhou,;;;Qingdao;266316;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;85;1;China
Qingdao Mingjiyuan Jewellery;Qingdao Mingjiyuan Jewellery;CN;Qingdao Xinxing Jiancai Industrial Area, Chengyang Qu,;;;Qingdao;266109;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;44;1;China
Qingdao Shine Jewellery;Qingdao Shine Jewellery;CN;2nd Floor, 92-101 Building, LAVIE Communne, Baisha River, Heilongjiang Road,;;;Qingdao;266108;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;92;0;China
Qingdao Tianyu Jewellery;Qingdao Tianyu Jewellery;CN;Qingdao Wenyang Gongye Yuan, Chengyang Qu,;;;Qingdao;266108;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;45;0;China
Quality Handbag Manufacturing Ltd;Quality Handbag Manufacturing Ltd;CN;No 101, 9 Shan Jie Hang, Bai Tang Cun, Hua Long Zhen, Panyu District,;;;Guangzhou;511434;Guangdong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;72;0;China
Quanzhou Chengda Shoe Co Ltd;Quanzhou Chengda Shoe Co Ltd;CN;Chengda Industrial Garden, Xunmei Industrial Estate,;;;Quanzhou;362000;Fujian;156;156;0;3;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;67;0;China
Quanzhou Heming Shoes;Quanzhou Heming Shoes;CN;No.22, Longxing Road, Yangdai Industrial Zone, Chendai,;;;Quanzhou;362000;Fujian;156;156;0;3;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;60;1;China
Quanzhou Tangren Garments;Quanzhou Tangren Garments;CN;Tangren Industrial Park, Chonghong Street, Science & Technology Industrial Area,,;;;Quanzhou;362000;Fujian;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;51;1;China
Shamtime Watch Factory;Shamtime Watch Factory;CN;Unit C, 5th Floor, Blk.6, Dongcai Ind. Zone,, Gushu Village, Xi Xiang Town, Bao An,;;;Shenzhen;518126;Guangdong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;62;1;China
Shantou Fengmao Knitting Co Ltd;Shantou Fengmao Knitting Co Ltd;CN;Pengzhong Industry Zone, Waisha Town, Longhu District,;;;Shantou;515023;Guangdong;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;61;1;China
Shantou Ya Ruili Fashion Industry Co Ltd;Shantou Ya Ruili Fashion Industry Co Ltd;CN;Longtian Industrial Center, Guangyi Street, Chenghai District,;;;Shantou;515899;Guangdong;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;42;0;China
Shaosing Mingfeng Fabric co., tld;Shaosing Mingfeng Fabric Co, tld;CN;Xihuan Road, Jurong Economic Development Zone,;;;Jurong;210012;Jiangsu;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;57;1;China
Sheng Huang Xing Int Trading;Sheng Huang Xing Int Trading;CN;Dushan Economic Development Zone, Qiannan Zhou,;;;Changshun;558000;Guizhou;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;79;1;China
Shenghong Group Co Ltd;Sheng Hong Group Co Ltd;CN;No. 1 Rainbow Road, Shengze Town, Wujiang,;;;Suzhou;215228;Jiangsu;156;156;1;2;-9;-9;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;20;0;China
SHENGHONG GROUP Co Ltd- Jinpin mill;Sheng Hong Group Co Ltd;CN;;;;Nanjing; ;Jiangsu;156;156;1;2;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;China
Shenghong Group Premium Fabric Workshop;Sheng Hong Group Co Ltd;CN;;;;Nanjing; ;Jiangsu;156;156;1;2;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;China
Shenghong Group Yongqian Branch;Sheng Hong Group Co Ltd;CN;;;;Nanjing; ;Jiangsu;156;156;1;2;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-9;0;China
Shengzhou Sunlong Garment Co Ltd;Shengzhou Sunlong Garment Co Ltd;CN;No 28 Jinyali Road;;;Shengzhou;312400;Zhejiang;156;156;0;2;-9;-9;1;-9;1;-9;-9;-9;-9;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;4;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;80;0;China
Shenzhen Mingwei Watch Co Ltd (Emitex);Shenzhen Mingwei Watch Co Ltd (Emitex);HK;5F, Zheng Qi Long Building, Gushu 1 Road, Xixiang Town, Baoan District,;;;Shenzhen;518102;Guangdong;156;344;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;57;0;China
ShenZhen Shi RunJia Cheng Watch Manufactory;ShenZhen Shi RunJia Cheng Watch Manufactory;CN;Rm 202,2/F, Zhong Wei Road Gang Tou Village, Ban Tian, Long Gang District,;;;Shenzhen;518100;Guangdong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;66;0;China
Shenzhen Yuhui Shoe Co Ltd;Shenzhen Yuhui Shoe Co Ltd;CN;3rd Industry, Xiakeng, Tongle Community, Longgang District,;;;Shenzhen;518116;Guangdong;156;156;0;3;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;54;0;China
Shenzhen Zhuokai Shoes Co Ltd;Shenzhen Zhuokai Shoes Co Ltd;CN;No. 35 Lianfeng Road, Xinsheng Community, Longgang District,;;;Shenzhen;518116;Guangdong;156;156;0;3;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;49;0;China
Shine Co Ltd;Shine Co Ltd;CN;Houtaolin Industrial Park, Chengyang District,;;;Qingdao;266108;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;80;1;China
Sky Knitted Printing company (China) Limited;Sky Knitted Printing company (China) Ltd;CN;Xia Liao Gong Ye Qun, Longxi Town, Bóluó Xiàn,;;;Huizhou;516121;Guangdong;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;12;0;China
Sparkling Jewellery HK Co Ltd;Sparkling Jewellery HK Co Ltd;HK;No 79, Yian Industry Zone, Yantian, Fenggang Town,;;;Dongguan;523690;Guangdong;156;344;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;55;1;China
Stainless Steel Jewelry Co Ltd;Stainless Steel Jewelry Co Ltd;CN;30# Xifu Road, Xifuzhen Jiedao, Chengyang District,;;;Qingdao;266108;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;73;0;China
Stallion Packing Co Ltd;Stallion Packing Co Ltd;CN;#100 Yanyang Road, Chengyang District,;;;Qingdao;266109;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;60;0;China
Taizhou Pinxin Glasses Co Ltd;Taizhou Pinxin Glasses Co Ltd;CN;Funan West Rd, Duqiao Town, Linhai,;;;Taizhou;317000;Zhejiang;156;156;0;1;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;39;0;China
Tao Shoude Co Ltd;Tao Shoude;CN;Wuzhuang Village, Yongan Road,;;;Laizhou;261400;Shandong;156;156;1;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;93;0;China
Tian Yu Fashionable Accessories Co Ltd;Tian Yu Fashionable Accessories Co Ltd;CN;B1-1 Industrial Zone, Luo Shan, Shan Xia, Ping Hu Town, LongGang District,;;;Shenzhen;518111;Guangdong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;47;1;China
TianZe Leather;TianZe Leather;CN;1FB032 China shoe city avenue,;;;Wenzhou;325000;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;43;0;China
Tonglu Fuwei Knitting Factory;Tonglu Fuwei Knitting Factory;CN;Sunjia Village, Hengchun Town, Tonglu County;;;Hangzhou;311512;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;-9;-9;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;71;0;China
Tonglu Guyue Embroidery Factory;Tonglu Guyue Embroidery Factory;CN;No.166 Baoxin Road, Jiangnan Development Region, Tonglu County,;;;Hangzhou;311500;Zhejiang;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;56;1;China
Tonglu Hengda Printing & Dyeing Ltd;Tonglu Hengda Printing & Dyeing Ltd;CN;Hengcun Town, Tonglu;;;Hangzhou;311502;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;69;0;China
Tonglu Jinli Dying Factory;Tonglu Jinli Dying Factory;CN;128th Xianghe Rd, Fangbu Town, Tonglu County;;;Hangzhou;311512;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;50;0;China
Tonglu Red Sun Printing Co Ltd;Tonglu Red Sun Printing Co Ltd;CN;No 627 Nancheng Road, South Street, Tonglu County,;;;Hangzhou;311501;Zhejiang;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;20;0;China
Tonglu Senlan Industrial Co Ltd;Tonglu Senlan Industrial Co Ltd;CN;No.399 Baiyunyuan East Road, Tonglu County;;;Hangzhou;311599;Zhejiang;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;78;0;China
Tonglu Xinhan;Tonglu Xinhan;CN;Jiuxian, Tonglu;;;Hangzhou;311500;Zhejiang;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;75;0;China
Tonglu Xinxing Knitting Factory;Tonglu Xinxing Knitting Factory;CN;No.253 Jingcheng Road, Fangbu Industrial Area, Shuanghe Village, Tonglu County,;;;Hangzhou;311500;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;73;1;China
Tongtian Embroidery;Tongtian Embroidery;CN;Balamia, Wengfeng street;;;Qingdao;266108;Shandong;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;79;0;China
Tongzhou City Mingkang Dyeing Factory;Tongzhou City Mingkang Dyeing Factory;CN;Xianfeng Street, Tongzhou District,;;;Nantong;226316;Jiangsu;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;50;0;China
Wai Fung Garment Factory;Wai Fung Garment Factory;CN;7 Lianxin Road, Shangjiao, Changan;;;Dongguan;523878;Guangdong;156;156;0;2;-9;-9;1;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;58;0;China
Wei Ya Underwear Factory;Wei Ya Underwear Factory;CN;Block 1, Zengbu Qilingcheng Industrial Zone, Cha Shan Town,;;;Dongguan;523378;Guangdong;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;67;1;China
Wen Hua Laser Cutting;Wen Hua Laser Cutting;CN;Changping Simacun, ChangPing;;;Dongguan;523900;Guangdong;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;17;0;China
Wendeng Hanqi Garment Co Ltd;Wendeng Hanqi Garment Co Ltd;CN;No. 158 Wenshan Road;;;Weihai;264200;Shandong;156;156;0;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;29;0;China
Wenzhou Bada Electro-Plating;Wenzhou Bada Electro-Plating;CN;Yangyi, Lucheng Yanjiang Ind Zone,;;;Wenzhou;325008;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;25;1;China
Wenzhou Changda Plating factory;Wenzhou Changda Plating factory;CN;No.182 Yanxing Road, Houjing Plating Base, Yangyi,;;;Wenzhou;325000;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;36;0;China
Wenzhou Dongou Glasses Co Ltd;B. Base (HK) Ltd;HK;No. 31, Yanfan Road, Lucheng Yanjiang Industrial Zone,;;;Wenzhou;325000;Zhejiang;156;344;1;1;-9;-9;1;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;43;1;China
Wenzhou Dongtian Glasses Manufacturing Co Ltd;Wenzhou Dongtian Glasses Manufacturing Co Ltd;CN;No. 16 Jugao Road, Juguang Economic Developing Area,;;;Wenzhou;325000;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;40;0;China
Wenzhou Fengwei Embroidery;Wenzhou Fengwei Embroidery;CN;#197 FengWei Rd, Shuitou Town,;;;Wenzhou;325000;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;87;0;China
Wenzhou Grandstep Shoes Co Ltd;Wenzhou Grandstep Shoes Co Ltd;CN;No. 11 Baicheng Road, Xianyan Industry Zone, Ouhai District,;;;Wenzhou;325006;Zhejiang;156;156;0;3;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;36;1;China
Wenzhou Hisight Eyewear Co Ltd;Wenzhou Hisight Eyewear Co Ltd;CN;No.31 Kangda Rd, Sanxi Industrial Zone, Guoxi, Ouhai,;;;Wenzhou;325000;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;37;1;China
Wenzhou Jiafeng Electro-Plating;Wenzhou Jiafeng Electro-Plating;CN;Yangyi, Lucheng Yanjiang Ind Zone,;;;Wenzhou;325008;Zhejiang;156;156;0;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;40;1;China
Wenzhou Jieping Eyewear Packaging;Wenzhou Jieping Eyewear Co Ltd;CN;No.5 Shuangxin road, Wutian industrial, Ouhai,;;;Wenzhou;325000;Zhejiang;156;156;1;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;47;0;China
